cp_category,cp_model,group_key,art_print,pp,product_id,rank,image_url
Силиконовые чехлы,Asus ROG Phone 6,A:501185,R501185,ПП1,708525122,4,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R5011851.webp
Силиконовые чехлы,Asus ROG Phone 6,A:504258,C504258,ПП1,946483678,52,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/V504258.webp
Силиконовые чехлы,Asus ROG Phone 6,H:03bb4c87b52e8d314ae8644b7bfd9ceb,R102871,ПП1,234971260,61,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R102871.webp
Силиконовые чехлы,Asus ROG Phone 6,H:11d2206c34249eb4d294d91c825fa65d,R102905,ПП1,234971270,74,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R102905.webp
Силиконовые чехлы,Asus ROG Phone 6,H:1a29fb71999c232ed13469e0db9e61f8,R10921,ПП1,729809010,51,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R10921.webp
Силиконовые чехлы,Asus ROG Phone 6,H:35e8694ee90360a0dc927309e2a72e46,R60049,ПП1,116555877,37,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R60049.webp
Силиконовые чехлы,Asus ROG Phone 6,H:4084e0183be82c4e13d771737a642186,V103635,ПП1,570796288,68,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/V103635.webp
Силиконовые чехлы,Asus ROG Phone 6,H:44f35d4ca18d9bf28f57fba1f956a3e5,R102872,ПП1,234971268,27,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R102872.webp
Силиконовые чехлы,Asus ROG Phone 6,H:4c6639774ef461cd33f0d090119763a3,V16870,ПП1,400348546,76,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/V16870.webp
Силиконовые чехлы,Asus ROG Phone 6,H:58bd0fbb33e67bf5fd39915d6e7d0396,R102714,ПП1,236474048,63,https://s3.twcstorage.ru/35ffc2ef-1e09-463d-a2c4-c183d5deb59a/prints/pp1/R102714.webp
